"date","pixel","evi_raw","evi_qc","type","evi_filtered"
2014-02-18,"43_44",0.2705,4160,"TERA",NA
2014-03-06,"43_44",0.2799,4160,"TERA",NA
2014-03-22,"43_44",0.407,4160,"TERA",NA
2014-04-07,"43_44",0.3616,37141,"TERA",NA
2014-04-23,"43_44",0.3592,4160,"TERA",NA
2014-05-09,"43_44",0.3889,4160,"TERA",NA
2014-05-25,"43_44",0.2744,4365,"TERA",NA
2014-06-10,"43_44",0.4218,4365,"TERA",NA
2014-06-26,"43_44",0.3779,35148,"TERA",NA
2014-07-12,"43_44",0.2868,4106,"TERA",NA
2014-07-28,"43_44",0.4118,4160,"TERA",NA
2014-08-13,"43_44",0.4338,2112,"TERA",NA
2014-08-29,"43_44",0.4801,37141,"TERA",NA
2014-09-14,"43_44",0.3571,4160,"TERA",NA
2014-09-30,"43_44",0.3684,4160,"TERA",NA
2014-10-16,"43_44",0.358,4160,"TERA",NA
2014-11-01,"43_44",0.2954,2112,"TERA",NA
2014-11-17,"43_44",0.3034,4160,"TERA",NA
2014-12-03,"43_44",0.2682,2112,"TERA",NA
2014-12-19,"43_44",0.2742,4164,"TERA",NA
2015-01-01,"43_44",0.2223,2112,"TERA",NA
2015-01-17,"43_44",0.2448,4160,"TERA",NA
2015-02-02,"43_44",0.2403,4160,"TERA",NA
2015-02-18,"43_44",0.2914,4164,"TERA",NA
2015-03-06,"43_44",0.2381,4160,"TERA",NA
2015-03-22,"43_44",0.2995,4160,"TERA",NA
2015-04-07,"43_44",0.3442,2112,"TERA",NA
2015-04-23,"43_44",0.3118,4160,"TERA",NA
2015-05-09,"43_44",0.3893,4164,"TERA",NA
2015-05-25,"43_44",0.3143,2372,"TERA",NA
2015-06-10,"43_44",0.3982,4106,"TERA",NA
2015-06-26,"43_44",0.353,2372,"TERA",NA
2015-07-12,"43_44",0.3199,4365,"TERA",NA
2015-07-28,"43_44",0.0924,4106,"TERA",NA
2015-08-13,"43_44",0.3844,37141,"TERA",NA
2015-08-29,"43_44",0.3453,35217,"TERA",NA
2015-09-14,"43_44",0.4074,4164,"TERA",NA
2015-09-30,"43_44",0.3493,4164,"TERA",NA
2015-10-16,"43_44",0.3342,4160,"TERA",NA
2015-11-01,"43_44",0.3049,2112,"TERA",NA
2015-11-17,"43_44",0.3425,4164,"TERA",NA
2015-12-03,"43_44",0.3059,4160,"TERA",NA
2015-12-19,"43_44",0.3573,4168,"TERA",0.3573
2016-01-01,"43_44",0.2868,4160,"TERA",NA
2016-01-17,"43_44",0.3024,4160,"TERA",NA
2016-02-02,"43_44",0.2537,4160,"TERA",NA
2016-02-18,"43_44",0.2572,4160,"TERA",NA
2016-03-05,"43_44",0.2625,4160,"TERA",NA
2016-03-21,"43_44",0.259,4160,"TERA",NA
2016-04-06,"43_44",0.2598,2112,"TERA",NA
2016-04-22,"43_44",0.3389,35217,"TERA",NA
2016-05-08,"43_44",0.4026,2112,"TERA",NA
2016-05-24,"43_44",0.369,35148,"TERA",NA
2016-06-09,"43_44",0.2858,37141,"TERA",NA
2016-06-25,"43_44",0.442,4369,"TERA",NA
2016-07-11,"43_44",0.4961,4365,"TERA",NA
2016-07-27,"43_44",0.4874,4365,"TERA",NA
2016-08-12,"43_44",0.473,4365,"TERA",NA
2016-08-28,"43_44",0.4315,36936,"TERA",NA
2016-09-13,"43_44",0.5134,4233,"TERA",NA
2016-09-29,"43_44",0.4031,4160,"TERA",NA
2016-10-15,"43_44",0.3871,4160,"TERA",NA
2016-10-31,"43_44",0.3057,4160,"TERA",NA
2016-11-16,"43_44",0.3251,2112,"TERA",NA
2016-12-02,"43_44",0.2733,4160,"TERA",NA
2016-12-18,"43_44",0.2785,4160,"TERA",NA
2017-01-01,"43_44",0.2726,2112,"TERA",NA
2017-01-17,"43_44",0.2701,4160,"TERA",NA
2017-02-02,"43_44",0.2521,4160,"TERA",NA
2017-02-18,"43_44",0.2562,2112,"TERA",NA
2017-03-06,"43_44",0.2521,2112,"TERA",NA
2017-03-22,"43_44",0.1818,4160,"TERA",NA
2017-04-07,"43_44",0.2796,2112,"TERA",NA
2017-04-23,"43_44",0.2472,4160,"TERA",NA
2017-05-09,"43_44",0.2607,4160,"TERA",NA
2017-05-25,"43_44",0.2846,4160,"TERA",NA
2017-06-10,"43_44",0.3191,37141,"TERA",NA
2017-06-26,"43_44",0.3774,35148,"TERA",NA
2017-07-12,"43_44",0.3571,36940,"TERA",0.3571
2017-07-28,"43_44",0.4407,37145,"TERA",NA
2017-08-13,"43_44",0.3657,4365,"TERA",NA
2017-08-29,"43_44",0.365,2112,"TERA",NA
2017-09-14,"43_44",0.3705,4164,"TERA",NA
2017-09-30,"43_44",0.3592,35152,"TERA",0.3592
2017-10-16,"43_44",0.31,4164,"TERA",NA
2017-11-01,"43_44",0.3146,4164,"TERA",NA
2017-11-17,"43_44",0.2814,4164,"TERA",NA
2017-12-03,"43_44",0.2737,2116,"TERA",NA
2017-12-19,"43_44",0.2531,4164,"TERA",NA
2018-01-01,"43_44",0.2549,4164,"TERA",NA
2018-01-17,"43_44",0.2327,4164,"TERA",NA
2018-02-02,"43_44",0.2495,4164,"TERA",NA
2018-02-18,"43_44",0.2282,4164,"TERA",NA
2018-03-06,"43_44",0.2476,4164,"TERA",NA
2018-03-22,"43_44",0.2637,4164,"TERA",NA
2018-04-07,"43_44",0.2376,2116,"TERA",NA
2018-04-23,"43_44",0.3059,4168,"TERA",0.3059
2018-05-09,"43_44",0.2899,4164,"TERA",NA
2018-05-25,"43_44",0.3592,4168,"TERA",0.3592
2018-06-10,"43_44",0.401,4369,"TERA",NA
2018-06-26,"43_44",0.3991,4237,"TERA",NA
2018-07-12,"43_44",0.3466,4164,"TERA",NA
2018-07-28,"43_44",0.3262,2376,"TERA",0.3262
2018-08-13,"43_44",0.3615,35221,"TERA",NA
2018-08-29,"43_44",0.4484,4114,"TERA",NA
2018-09-14,"43_44",0.3648,2116,"TERA",NA
2018-09-30,"43_44",0.4003,2445,"TERA",NA
2018-10-16,"43_44",0.3966,4164,"TERA",NA
2018-11-01,"43_44",0.3259,4164,"TERA",NA
2018-11-17,"43_44",0.3083,2116,"TERA",NA
2018-12-03,"43_44",0.309,4164,"TERA",NA
2018-12-19,"43_44",0.2538,4164,"TERA",NA
2019-01-01,"43_44",0.2538,4164,"TERA",NA
2019-01-17,"43_44",0.2381,2116,"TERA",NA
2019-02-02,"43_44",0.2364,4164,"TERA",NA
2019-02-18,"43_44",0.1872,4110,"TERA",NA
2019-03-06,"43_44",0.2698,2116,"TERA",NA
2019-03-22,"43_44",0.2856,2116,"TERA",NA
2019-04-07,"43_44",0.2514,4164,"TERA",NA
2019-04-23,"43_44",0.2695,4164,"TERA",NA
2019-05-09,"43_44",0.3681,4164,"TERA",NA
2019-05-25,"43_44",0.341,4164,"TERA",NA
2019-06-10,"43_44",0.4178,34892,"TERA",0.4178
2019-06-26,"43_44",0.5028,4233,"TERA",NA
2019-07-12,"43_44",0.3923,4369,"TERA",NA
2019-07-28,"43_44",0.4914,4373,"TERA",NA
2002-07-04,"43_44",0.2785,5146,"AQUA",NA
2002-07-20,"43_44",0.4684,4110,"AQUA",NA
2002-08-05,"43_44",0.4572,4164,"AQUA",NA
2002-08-21,"43_44",0.47,4106,"AQUA",NA
2002-09-06,"43_44",0.3778,4160,"AQUA",0.3778
2002-09-22,"43_44",0.3108,4229,"AQUA",NA
2002-10-08,"43_44",0.3156,4160,"AQUA",0.3156
2002-10-24,"43_44",0.3151,4160,"AQUA",0.3151
2002-11-09,"43_44",0.2776,4160,"AQUA",0.2776
2002-11-25,"43_44",0.2093,4160,"AQUA",0.2093
2002-12-11,"43_44",0.2288,4160,"AQUA",0.2288
2002-12-27,"43_44",0.1968,4164,"AQUA",NA
2003-01-09,"43_44",0.1484,4160,"AQUA",0.1484
2003-01-25,"43_44",0.2436,4160,"AQUA",0.2436
2003-02-10,"43_44",0.1669,4160,"AQUA",0.1669
2003-02-26,"43_44",0.0484,4106,"AQUA",NA
2003-03-14,"43_44",0.2285,4106,"AQUA",NA
2003-03-30,"43_44",0.2156,4160,"AQUA",0.2156
2003-04-15,"43_44",0.3194,2112,"AQUA",0.3194
2003-05-01,"43_44",0.3762,4164,"AQUA",NA
2003-05-17,"43_44",0.4237,4229,"AQUA",NA
2003-06-02,"43_44",0.2006,4106,"AQUA",NA
2003-06-18,"43_44",0.4325,4106,"AQUA",NA
2003-07-04,"43_44",0.4356,4365,"AQUA",NA
2003-07-20,"43_44",0.404,4365,"AQUA",NA
2003-08-05,"43_44",0.4186,4106,"AQUA",NA
2003-08-21,"43_44",0.2299,4106,"AQUA",NA
2003-09-06,"43_44",0.3953,4229,"AQUA",NA
2003-09-22,"43_44",0.3651,4106,"AQUA",NA
2003-10-08,"43_44",0.4077,4160,"AQUA",0.4077
2003-10-24,"43_44",0.3543,4160,"AQUA",0.3543
2003-11-09,"43_44",0.3317,4160,"AQUA",0.3317
2003-11-25,"43_44",0.3191,4160,"AQUA",0.3191
2003-12-11,"43_44",0.241,4160,"AQUA",0.241
2003-12-27,"43_44",0.2501,4164,"AQUA",NA
2004-01-09,"43_44",0.3693,2112,"AQUA",0.3693
2004-01-25,"43_44",0.2338,4160,"AQUA",0.2338
2004-02-10,"43_44",0.2694,4164,"AQUA",NA
2004-02-26,"43_44",0.2657,4160,"AQUA",0.2657
2004-03-13,"43_44",0.2451,4160,"AQUA",0.2451
2004-03-29,"43_44",0.2926,4160,"AQUA",0.2926
2004-04-14,"43_44",0.3037,4160,"AQUA",0.3037
2004-04-30,"43_44",0.2922,4164,"AQUA",NA
2004-05-16,"43_44",0.3445,2116,"AQUA",NA
2004-06-01,"43_44",0.4726,4369,"AQUA",NA
2004-06-17,"43_44",0.3675,4160,"AQUA",0.3675
2004-07-03,"43_44",0.3633,4160,"AQUA",0.3633
2004-07-19,"43_44",0.3848,4229,"AQUA",NA
2004-08-04,"43_44",0.3834,37141,"AQUA",NA
2004-08-20,"43_44",0.1842,37141,"AQUA",NA
2004-09-05,"43_44",0.3684,4365,"AQUA",NA
2004-09-21,"43_44",0.3684,4160,"AQUA",0.3684
2004-10-07,"43_44",0.3349,4160,"AQUA",0.3349
2004-10-23,"43_44",0.3747,4233,"AQUA",NA
2004-11-08,"43_44",0.3073,4160,"AQUA",0.3073
2004-11-24,"43_44",0.3334,4160,"AQUA",0.3334
2004-12-10,"43_44",0.2625,4160,"AQUA",0.2625
2004-12-26,"43_44",0.2613,4164,"AQUA",NA
2005-01-09,"43_44",0.2329,4160,"AQUA",0.2329
2005-01-25,"43_44",0.2377,4160,"AQUA",0.2377
2005-02-10,"43_44",0.2459,4160,"AQUA",0.2459
2005-02-26,"43_44",0.2497,4160,"AQUA",0.2497
2005-03-14,"43_44",0.2543,4160,"AQUA",0.2543
2005-03-30,"43_44",0.2681,4160,"AQUA",0.2681
2005-04-15,"43_44",0.197,2112,"AQUA",0.197
2005-05-01,"43_44",0.3655,4233,"AQUA",NA
2005-05-17,"43_44",0.3568,4160,"AQUA",0.3568
2005-06-02,"43_44",0.2611,4160,"AQUA",0.2611
2005-06-18,"43_44",0.394,4106,"AQUA",NA
2005-07-04,"43_44",0.2264,4160,"AQUA",0.2264
2005-07-20,"43_44",0.2845,4301,"AQUA",NA
2005-08-05,"43_44",0.2389,2181,"AQUA",NA
2005-08-21,"43_44",0.2991,4229,"AQUA",NA
2005-09-06,"43_44",0.3468,4160,"AQUA",0.3468
2005-09-22,"43_44",0.3001,4106,"AQUA",NA
2005-10-08,"43_44",0.3304,4160,"AQUA",0.3304
2005-10-24,"43_44",0.4104,4160,"AQUA",0.4104
2005-11-09,"43_44",0.3558,4160,"AQUA",0.3558
2005-11-25,"43_44",0.3227,4160,"AQUA",0.3227
2005-12-11,"43_44",0.2022,4160,"AQUA",0.2022
2005-12-27,"43_44",0.2037,4164,"AQUA",NA
2006-01-09,"43_44",0.1892,4160,"AQUA",0.1892
2006-01-25,"43_44",0.2196,4160,"AQUA",0.2196
2006-02-10,"43_44",0.2266,4160,"AQUA",0.2266
2006-02-26,"43_44",0.2646,2112,"AQUA",0.2646
2006-03-14,"43_44",0.2561,4160,"AQUA",0.2561
2006-03-30,"43_44",0.2283,4160,"AQUA",0.2283
2006-04-15,"43_44",0.2323,2112,"AQUA",0.2323
2006-05-01,"43_44",0.2526,4160,"AQUA",0.2526
2006-05-17,"43_44",0.2456,4160,"AQUA",0.2456
2006-06-02,"43_44",0.2848,4305,"AQUA",NA
2006-06-18,"43_44",0.393,37146,"AQUA",NA
2006-07-04,"43_44",0.468,4369,"AQUA",NA
2006-07-20,"43_44",0.3771,4164,"AQUA",NA
2006-08-05,"43_44",0.3694,4160,"AQUA",0.3694
2006-08-21,"43_44",0.4352,4109,"AQUA",NA
2006-09-06,"43_44",0.4165,4160,"AQUA",0.4165
2006-09-22,"43_44",0.4501,4164,"AQUA",NA
2006-10-08,"43_44",0.3659,4160,"AQUA",0.3659
2006-10-24,"43_44",0.3281,4160,"AQUA",0.3281
2006-11-09,"43_44",0.2813,4160,"AQUA",0.2813
2006-11-25,"43_44",0.2817,4160,"AQUA",0.2817
2006-12-11,"43_44",0.291,4365,"AQUA",NA
2006-12-27,"43_44",0.2919,4168,"AQUA",0.2919
2007-01-09,"43_44",0.2607,4160,"AQUA",0.2607
2007-01-25,"43_44",0.2749,4160,"AQUA",0.2749
2007-02-10,"43_44",0.2465,4160,"AQUA",0.2465
2007-02-26,"43_44",0.2593,4160,"AQUA",0.2593
2007-03-14,"43_44",0.2608,4160,"AQUA",0.2608
2007-03-30,"43_44",0.2922,4164,"AQUA",NA
2007-04-15,"43_44",0.3468,4160,"AQUA",0.3468
2007-05-01,"43_44",0.327,4233,"AQUA",NA
2007-05-17,"43_44",0.2809,2441,"AQUA",NA
2007-06-02,"43_44",0.4119,4301,"AQUA",NA
2007-06-18,"43_44",0.429,4233,"AQUA",NA
2007-07-04,"43_44",0.4569,4160,"AQUA",0.4569
2007-07-20,"43_44",0.4621,37141,"AQUA",NA
2007-08-05,"43_44",0.3875,2181,"AQUA",NA
2007-08-21,"43_44",0.4158,4233,"AQUA",NA
2007-09-06,"43_44",0.3209,4365,"AQUA",NA
2007-09-22,"43_44",0.3093,4160,"AQUA",0.3093
2007-10-08,"43_44",0.2609,4106,"AQUA",NA
2007-10-24,"43_44",0.3134,4160,"AQUA",0.3134
2007-11-09,"43_44",0.2647,4160,"AQUA",0.2647
2007-11-25,"43_44",0.3054,4160,"AQUA",0.3054
2007-12-11,"43_44",0.2477,4160,"AQUA",0.2477
2007-12-27,"43_44",0.2172,4164,"AQUA",NA
2008-01-09,"43_44",0.2028,4160,"AQUA",0.2028
2008-01-25,"43_44",0.228,4160,"AQUA",0.228
2008-02-10,"43_44",0.2166,4160,"AQUA",0.2166
2008-02-26,"43_44",0.3097,4160,"AQUA",0.3097
2008-03-13,"43_44",0.2657,4160,"AQUA",0.2657
2008-03-29,"43_44",0.3583,2372,"AQUA",NA
2008-04-14,"43_44",0.2878,4160,"AQUA",0.2878
2008-04-30,"43_44",0.2999,4160,"AQUA",0.2999
2008-05-16,"43_44",0.3585,4160,"AQUA",0.3585
2008-06-01,"43_44",0.3819,4160,"AQUA",0.3819
2008-06-17,"43_44",0.4348,4365,"AQUA",NA
2008-07-03,"43_44",0.3309,4110,"AQUA",NA
2008-07-19,"43_44",0.3351,2058,"AQUA",NA
2008-08-04,"43_44",0.4228,4229,"AQUA",NA
2008-08-20,"43_44",0.3738,4106,"AQUA",NA
2008-09-05,"43_44",0.3837,4160,"AQUA",0.3837
2008-09-21,"43_44",0.4081,4229,"AQUA",NA
2008-10-07,"43_44",0.3241,4365,"AQUA",NA
2008-10-23,"43_44",0.3609,2112,"AQUA",0.3609
2008-11-08,"43_44",0.3313,4160,"AQUA",0.3313
2008-11-24,"43_44",0.3279,4160,"AQUA",0.3279
2008-12-10,"43_44",0.3041,4160,"AQUA",0.3041
2008-12-26,"43_44",0.259,4164,"AQUA",NA
2009-01-09,"43_44",0.2555,4160,"AQUA",0.2555
2009-01-25,"43_44",0.2137,4160,"AQUA",0.2137
2009-02-10,"43_44",0.236,4160,"AQUA",0.236
2009-02-26,"43_44",0.2409,4160,"AQUA",0.2409
2009-03-14,"43_44",0.2434,2441,"AQUA",NA
2009-03-30,"43_44",0.2968,4160,"AQUA",0.2968
2009-04-15,"43_44",0.2942,4106,"AQUA",NA
2009-05-01,"43_44",0.2963,4160,"AQUA",0.2963
2009-05-17,"43_44",0.2598,4106,"AQUA",NA
2009-06-02,"43_44",0.335,4160,"AQUA",0.335
2009-06-18,"43_44",0.3186,4106,"AQUA",NA
2009-07-04,"43_44",0.3859,4305,"AQUA",NA
2009-07-20,"43_44",0.3282,2372,"AQUA",NA
2009-08-05,"43_44",0.3652,4160,"AQUA",0.3652
2009-08-21,"43_44",0.3642,4229,"AQUA",NA
2009-09-06,"43_44",0.1706,4365,"AQUA",NA
2009-09-22,"43_44",0.3094,4160,"AQUA",0.3094
2009-10-08,"43_44",0.3602,4160,"AQUA",0.3602
2009-10-24,"43_44",0.3551,4365,"AQUA",NA
2009-11-09,"43_44",0.3279,4160,"AQUA",0.3279
2009-11-25,"43_44",0.2139,4160,"AQUA",0.2139
2009-12-11,"43_44",0.2603,4160,"AQUA",0.2603
2009-12-27,"43_44",0.2554,4164,"AQUA",NA
2010-01-09,"43_44",0.2301,4160,"AQUA",0.2301
2010-01-25,"43_44",0.2231,4160,"AQUA",0.2231
2010-02-10,"43_44",0.202,2112,"AQUA",0.202
2010-02-26,"43_44",0.2084,4160,"AQUA",0.2084
2010-03-14,"43_44",0.2075,4164,"AQUA",NA
2010-03-30,"43_44",0.2284,4160,"AQUA",0.2284
2010-04-15,"43_44",0.2708,4160,"AQUA",0.2708
2010-05-01,"43_44",0.2974,4160,"AQUA",0.2974
2010-05-17,"43_44",0.3585,4229,"AQUA",NA
2010-06-02,"43_44",0.2714,4229,"AQUA",NA
2010-06-18,"43_44",0.3256,4160,"AQUA",0.3256
2010-07-04,"43_44",0.3264,4365,"AQUA",NA
2010-07-20,"43_44",0.3753,4160,"AQUA",0.3753
2010-08-05,"43_44",0.4743,37141,"AQUA",NA
2010-08-21,"43_44",0.434,4365,"AQUA",NA
2010-09-06,"43_44",0.4043,4160,"AQUA",0.4043
2010-09-22,"43_44",0.3993,4160,"AQUA",0.3993
2010-10-08,"43_44",0.4063,4160,"AQUA",0.4063
2010-10-24,"43_44",0.343,4160,"AQUA",0.343
2010-11-09,"43_44",0.3361,4160,"AQUA",0.3361
2010-11-25,"43_44",0.242,4160,"AQUA",0.242
2010-12-11,"43_44",0.2309,4160,"AQUA",0.2309
2010-12-27,"43_44",0.2522,4164,"AQUA",NA
2011-01-09,"43_44",0.1878,4160,"AQUA",0.1878
2011-01-25,"43_44",0.2189,4160,"AQUA",0.2189
2011-02-10,"43_44",0.2439,4160,"AQUA",0.2439
2011-02-26,"43_44",0.2495,4160,"AQUA",0.2495
2011-03-14,"43_44",0.2768,4160,"AQUA",0.2768
2011-03-30,"43_44",0.3608,2112,"AQUA",0.3608
2011-04-15,"43_44",0.3443,4160,"AQUA",0.3443
2011-05-01,"43_44",0.311,4160,"AQUA",0.311
2011-05-17,"43_44",0.3822,4164,"AQUA",NA
2011-06-02,"43_44",0.3689,4229,"AQUA",NA
2011-06-18,"43_44",0.3633,4229,"AQUA",NA
2011-07-04,"43_44",0.3883,37145,"AQUA",NA
2011-07-20,"43_44",0.3102,4229,"AQUA",NA
2011-08-05,"43_44",0.2947,4160,"AQUA",0.2947
2011-08-21,"43_44",0.3388,4160,"AQUA",0.3388
2011-09-06,"43_44",0.321,4160,"AQUA",0.321
2011-09-22,"43_44",0.3621,4160,"AQUA",0.3621
2011-10-08,"43_44",0.3498,4160,"AQUA",0.3498
2011-10-24,"43_44",0.4324,4164,"AQUA",NA
2011-11-09,"43_44",0.3394,4160,"AQUA",0.3394
2011-11-25,"43_44",0.3028,4160,"AQUA",0.3028
2011-12-11,"43_44",0.3135,4164,"AQUA",NA
2011-12-27,"43_44",0.2859,4164,"AQUA",NA
2012-01-09,"43_44",0.2406,4160,"AQUA",0.2406
2012-01-25,"43_44",0.2438,4160,"AQUA",0.2438
2012-02-10,"43_44",0.2193,4160,"AQUA",0.2193
2012-02-26,"43_44",0.2106,4160,"AQUA",0.2106
2012-03-13,"43_44",0.2976,4164,"AQUA",NA
2012-03-29,"43_44",0.2783,4160,"AQUA",0.2783
2012-04-14,"43_44",0.2821,2112,"AQUA",0.2821
2012-04-30,"43_44",0.3323,4106,"AQUA",NA
2012-05-16,"43_44",0.3263,4365,"AQUA",NA
2012-06-01,"43_44",0.3285,37141,"AQUA",NA
2012-06-17,"43_44",0.3741,4233,"AQUA",NA
2012-07-03,"43_44",0.361,4233,"AQUA",NA
2012-07-19,"43_44",0.367,4365,"AQUA",NA
2012-08-04,"43_44",0.4242,4369,"AQUA",NA
2012-08-20,"43_44",0.3479,4229,"AQUA",NA
2012-09-05,"43_44",0.1098,4106,"AQUA",NA
2012-09-21,"43_44",0.39,4160,"AQUA",0.39
2012-10-07,"43_44",0.3654,4160,"AQUA",0.3654
2012-10-23,"43_44",0.3217,4160,"AQUA",0.3217
2012-11-08,"43_44",0.3191,4160,"AQUA",0.3191
2012-11-24,"43_44",0.3022,37141,"AQUA",NA
2012-12-10,"43_44",0.2388,4160,"AQUA",0.2388
2012-12-26,"43_44",0.2658,4168,"AQUA",0.2658
2013-01-09,"43_44",0.2282,4229,"AQUA",NA
2013-01-25,"43_44",0.2196,4160,"AQUA",0.2196
2013-02-10,"43_44",0.2537,4164,"AQUA",NA
2013-02-26,"43_44",0.2069,4160,"AQUA",0.2069
2013-03-14,"43_44",0.2257,4160,"AQUA",0.2257
2013-03-30,"43_44",0.2828,38178,"AQUA",NA
2013-04-15,"43_44",0.2962,4233,"AQUA",NA
2013-05-01,"43_44",0.2713,4160,"AQUA",0.2713
2013-05-17,"43_44",0.3566,4365,"AQUA",NA
2013-06-02,"43_44",0.4212,4110,"AQUA",NA
2013-06-18,"43_44",0.3626,4365,"AQUA",NA
2013-07-04,"43_44",0.2967,4365,"AQUA",NA
2013-07-20,"43_44",0.3579,4229,"AQUA",NA
2013-08-05,"43_44",0.3489,4160,"AQUA",0.3489
2013-08-21,"43_44",0.4682,4233,"AQUA",NA
2013-09-06,"43_44",0.3719,2112,"AQUA",0.3719
2013-09-22,"43_44",0.4613,4369,"AQUA",NA
2013-10-08,"43_44",0.3871,2112,"AQUA",0.3871
2013-10-24,"43_44",0.3787,4160,"AQUA",0.3787
2013-11-09,"43_44",0.3847,4233,"AQUA",NA
2013-11-25,"43_44",0.3251,2112,"AQUA",0.3251
2013-12-11,"43_44",0.308,4160,"AQUA",0.308
2013-12-27,"43_44",0.2808,4164,"AQUA",NA
2014-01-09,"43_44",0.2808,4160,"AQUA",0.2808
2014-01-25,"43_44",0.2511,4160,"AQUA",0.2511
2014-02-10,"43_44",0.2435,4160,"AQUA",0.2435
2014-02-26,"43_44",0.2903,4160,"AQUA",0.2903
2014-03-14,"43_44",0.3005,4160,"AQUA",0.3005
2014-03-30,"43_44",0.3376,4160,"AQUA",0.3376
2014-04-15,"43_44",0.3651,4365,"AQUA",NA
2014-05-01,"43_44",0.3654,4160,"AQUA",0.3654
2014-05-17,"43_44",0.3886,4160,"AQUA",0.3886
2014-06-02,"43_44",0.3975,4229,"AQUA",NA
2014-06-18,"43_44",0.3396,4106,"AQUA",NA
2014-07-04,"43_44",0.3462,4229,"AQUA",NA
2014-07-20,"43_44",0.46,4233,"AQUA",NA
2014-08-05,"43_44",0.3599,4369,"AQUA",NA
2014-08-21,"43_44",0.4169,4229,"AQUA",NA
2014-09-06,"43_44",0.4563,4160,"AQUA",0.4563
2014-09-22,"43_44",0.4372,2116,"AQUA",NA
2014-10-08,"43_44",0.2402,4160,"AQUA",0.2402
2014-10-24,"43_44",0.3336,4160,"AQUA",0.3336
2014-11-09,"43_44",0.3274,4160,"AQUA",0.3274
2014-11-25,"43_44",0.2369,4160,"AQUA",0.2369
2014-12-11,"43_44",0.2884,4160,"AQUA",0.2884
2014-12-27,"43_44",0.2711,4168,"AQUA",0.2711
2015-01-09,"43_44",0.2389,4160,"AQUA",0.2389
2015-01-25,"43_44",0.2308,4160,"AQUA",0.2308
2015-02-10,"43_44",0.2321,4160,"AQUA",0.2321
2015-02-26,"43_44",0.2484,4160,"AQUA",0.2484
2015-03-14,"43_44",0.2579,4160,"AQUA",0.2579
2015-03-30,"43_44",0.3152,4164,"AQUA",NA
2015-04-15,"43_44",0.3646,4160,"AQUA",0.3646
2015-05-01,"43_44",0.3333,4229,"AQUA",NA
2015-05-17,"43_44",0.359,4229,"AQUA",NA
2015-06-02,"43_44",0.4565,4106,"AQUA",NA
2015-06-18,"43_44",0.3718,4233,"AQUA",NA
2015-07-04,"43_44",0.3978,4164,"AQUA",NA
2015-07-20,"43_44",0.3914,4106,"AQUA",NA
2015-08-05,"43_44",0.4015,4365,"AQUA",NA
2015-08-21,"43_44",0.411,4229,"AQUA",NA
2015-09-06,"43_44",0.3849,4160,"AQUA",0.3849
2015-09-22,"43_44",0.4039,6417,"AQUA",NA
2015-10-08,"43_44",0.3886,4233,"AQUA",NA
2015-10-24,"43_44",0.28,4160,"AQUA",0.28
2015-11-09,"43_44",0.3422,4164,"AQUA",NA
2015-11-25,"43_44",0.3027,4160,"AQUA",0.3027
2015-12-11,"43_44",0.2603,4160,"AQUA",0.2603
2015-12-27,"43_44",0.285,4164,"AQUA",NA
2016-01-09,"43_44",0.312,4160,"AQUA",0.312
2016-01-25,"43_44",0.2479,4160,"AQUA",0.2479
2016-02-10,"43_44",0.2515,4160,"AQUA",0.2515
2016-02-26,"43_44",0.2695,4160,"AQUA",0.2695
2016-03-13,"43_44",0.2344,4164,"AQUA",NA
2016-03-29,"43_44",0.2291,4160,"AQUA",0.2291
2016-04-14,"43_44",0.3458,4233,"AQUA",NA
2016-04-30,"43_44",0.3673,4160,"AQUA",0.3673
2016-05-16,"43_44",0.4248,4229,"AQUA",NA
2016-06-01,"43_44",0.4117,4233,"AQUA",NA
2016-06-17,"43_44",0.2735,37141,"AQUA",NA
2016-07-03,"43_44",0.5126,4110,"AQUA",NA
2016-07-19,"43_44",0.4123,4160,"AQUA",0.4123
2016-08-04,"43_44",0.5066,4164,"AQUA",NA
2016-08-20,"43_44",0.4804,4233,"AQUA",NA
2016-09-05,"43_44",0.4428,4160,"AQUA",0.4428
2016-09-21,"43_44",0.4418,4160,"AQUA",0.4418
2016-10-07,"43_44",0.4214,4160,"AQUA",0.4214
2016-10-23,"43_44",0.3624,4160,"AQUA",0.3624
2016-11-08,"43_44",0.3302,4160,"AQUA",0.3302
2016-11-24,"43_44",0.288,4160,"AQUA",0.288
2016-12-10,"43_44",0.2895,4160,"AQUA",0.2895
2016-12-26,"43_44",0.2639,4164,"AQUA",NA
2017-01-09,"43_44",0.2626,4160,"AQUA",0.2626
2017-01-25,"43_44",0.2744,4160,"AQUA",0.2744
2017-02-10,"43_44",0.2699,4160,"AQUA",0.2699
2017-02-26,"43_44",0.2749,4160,"AQUA",0.2749
2017-03-14,"43_44",0.2528,4160,"AQUA",0.2528
2017-03-30,"43_44",0.3112,4160,"AQUA",0.3112
2017-04-15,"43_44",0.2343,4365,"AQUA",NA
2017-05-01,"43_44",0.2613,4160,"AQUA",0.2613
2017-05-17,"43_44",0.2591,4160,"AQUA",0.2591
2017-06-02,"43_44",0.231,4106,"AQUA",NA
2017-06-18,"43_44",0.128,4106,"AQUA",NA
2017-07-04,"43_44",0.4254,4365,"AQUA",NA
2017-07-20,"43_44",0.3889,4365,"AQUA",NA
